,Datetime,Text,Quotes,Likes,Retweets
1799,2020-04-07 17:39:47+00:00,"@ncolon3201 Vehicles leave the yard for the day clean &amp; get additional cleaning thru day, but that doesn’t always prevent a mess from happening. If you ever see something needing attention, pls let Ops know so terminal can be ready to tackle it. If you have the route/bus# we’ll also pass on.",0,4,1
1800,2020-04-07 14:01:18+00:00,"@WillieWalker3 Buses are cleaned daily, however we’re sorry to see someone left these items behind after their trip. We’ve reported this information and Bus Ops is working to address.",0,5,1
1801,2020-04-07 13:58:37+00:00,"@Rell_silient @chicagosmayor Sorry to read you’ve been having trouble. We’d like to pass on more information regarding this experience. Please confirm the bus route # or train line, direction and time that you’re noticing this happen, so that we can notify our Rail or Bus Ops team.",0,2,2
1802,2020-04-07 12:45:35+00:00,"@ILLWILL2284 We continue to prioritize social distancing &amp; pass on feedback to Rial &amp; Bus Ops. If your vehicle is over crowded, please share specifics with us (car\bus #, route/line, direction, time and station) so that we can address. More on what we’re doing here: https://t.co/8aUKfkILed",0,2,1
1803,2020-04-05 20:38:05+00:00,[Service Suspended] Service on the Purple Line has been temporarily suspended due to a medical emergency on the tracks at Howard. Bus Shuttle Howard to Linden. More: https://t.co/r3A9Ci7fU6,0,1,3
1804,2020-04-05 20:36:00+00:00,[Service Suspended] Service on the Yellow Line has been temporarily susp due to a medical emergency on the tracks. Use 97 Skokie bus as alt. Shuttle bus Howard to Dempser-Skokie. More: https://t.co/X0azpQBuhn,0,1,1
1805,2020-04-05 20:17:51+00:00,[Service Disruption] Red Line service has been temporarily suspended between Howard and Belmont due to a medical emergency on the tracks. Shuttle bus Belmont to Howard. More: https://t.co/05r752j951,0,1,4
1806,2020-04-05 20:13:37+00:00,@LaurenIntrepid Can you tell us more about where you waited long for a bus and if the bus that came was busy? We can pass this information on so our Ops team are aware and take a closer look.,0,6,1
1807,2020-04-05 20:05:08+00:00,[Service Disruption] Purple Line trains are standing at Howard due to a medical emergency on the tracks. Crews working to restore service. Bus shuttle Howard to Linden. More: https://t.co/r3A9Ci7fU6,1,1,1
1808,2020-04-05 20:00:27+00:00,[Service Disruption] Yellow Line trains are standing at Howard due to a medical emergency on the the tracks. Crews working to restore service. Use 97 Skokie bus as alternative More: https://t.co/X0azpQBuhn,0,1,2
1809,2020-04-05 09:11:40+00:00,"[Minor Delays / Reroute] N5 South Shore Night Bus buses are temporarily rerouted via 67th, Cornell, Marquette, and Jeffery, due to street blockage near 67th/Ridgeland.",0,1,2
1810,2020-04-05 00:50:38+00:00,"@Lyndab08 These aren’t service changes, but small, real-time adjustments made to address service conditions on an as-needed basis--such as adding an extra bus or using a longer bus.",0,1,0
1811,2020-04-04 20:51:05+00:00,"@WillieWalker3 Indeed. (Note the middle photo is one of workers cleaning the grab bars inside a bus, including the horizontal bits higher overhead.)",0,1,0
1812,2020-04-04 00:01:48+00:00,[Service Disruption] Blue Line service has been temp susp btwn Racine and Forest Park due to an unauthorized person on the tracks at Pulaski. Bus Shuttle UIC-Halsted to Forest Park More: https://t.co/qwlBhBOxQo,1,1,2
1813,2020-04-03 20:06:59+00:00,"@rockko1234 Thanks, can you confirm the route or bus #?",0,1,0
1814,2020-04-03 20:05:44+00:00,"@starlettet123 Hi Lisa, we’d like to look into this question. Can you confirm the route and direction you’re noticing has changed? We will follow up with Bus Ops.",0,0,0
1815,2020-04-03 20:02:32+00:00,"@rockko1234 Please share information on your route, direction and station if you’re noticing crowding. We’d like to pass this information on to Bus Ops.",0,2,1
1816,2020-04-03 00:00:56+00:00,"We continue to run bus and rail service to support essential travel. If you must ride, thank your hardworking Operator with a wave! https://t.co/EPxAeLhsQ1 #StayHomeSaveLives #FlattenTheCurveChi https://t.co/F4YjmfJY6Q",1,20,4
1817,2020-04-02 15:19:58+00:00,"@DubonFidel Hey Fidel, please share specifics on where this is happening with us a https://t.co/oBpWShjKxn so we can follow up on this experience with Bus Ops.",0,0,0
1818,2020-04-02 13:12:03+00:00,"@6five7four Thanks for sharing these details, as we plan to follow up with Bus Ops to look into what happened during this trip. Please continue to share feedback with us at https://t.co/oBpWShjKxn as we’d like to stay updated on your experience.",0,0,0
1819,2020-04-01 15:17:41+00:00,"@DubonFidel Sorry to read this happened. We’d like to pass this on for Bus Ops to further investigate. Please share the station, time and direction.",0,0,0
1820,2020-04-01 12:30:09+00:00,"@DeeGlo_the_Glo Hi Denice, we see that you’ve reached out twice and appreciate you expressing this concern. Please let us know if you took these photos, and if so what route, time, station and direction these were taken. We’d like to pass on all information to Bus Ops.",0,0,0
1821,2020-03-31 20:55:04+00:00,"@ChiGal77 Please share specifics about where you noticed crowding on the bus. The route, time, station and direction will help us provide details to Bus Ops.",0,2,1
1822,2020-03-31 20:30:26+00:00,"We continue to run bus and rail service to support essential travel. If you must ride, thank your hardworking Operator with a wave! https://t.co/EPxAeLz4eB #StayHomeSaveLives #FlattenTheCurveChi https://t.co/MQjGUUnzK7",3,22,7
1823,2020-03-31 19:29:34+00:00,"@TheOneTrueBrad We’re sorry to see your bus was delayed, and will share this feedback with Bus Ops. If you continue to notice an issue on this route, please share specifics (time, direction, station) at https://t.co/oBpWShjKxn",0,1,1
1824,2020-03-30 16:37:09+00:00,[Normal Service*] The temporary reroute of N5 South Shore Night Bus and 95 95th buses near Vincennes/95th has ended.,0,1,0
1825,2020-03-30 13:19:30+00:00,"@DrJuneJD Thanks for reaching out. If you feel a route isn’t running normally, please share specifics with us at https://t.co/oBpWShjKxn. Time, direction, station and route will help us better share this info with Bus Ops.",0,0,0
1826,2020-03-29 21:17:33+00:00,[Service Disruption] 95th-bound Red Line service has been temporarily suspended between Howard and Wilson due to debris on the tracks. Use 147 and 36 bus as alt. More: https://t.co/Uq0Nw6y6g6,0,0,1
1827,2020-03-29 20:00:36+00:00,"We continue to run bus and rail service to support essential travel. If you must ride, thank your hardworking Operator with a wave! https://t.co/EPxAeLz4eB #StayHomeSaveLives #FlattenTheCurveChi https://t.co/By7xUQMz1w",2,36,14
1828,2020-03-27 23:30:10+00:00,"We continue to run bus and rail service to support essential travel. If you must ride, thank your hardworking Operator with a wave! https://t.co/EPxAeLz4eB #StayHomeSaveLives #FlattenTheCurveChi https://t.co/UkLCsL8n1q",4,68,21
1829,2020-03-27 21:32:37+00:00,"@Icon_4life Thanks for providing these details, we’ve shared this feedback with Bus Ops.",0,0,0
1830,2020-03-27 20:18:18+00:00,"@Icon_4life We’d like to learn more about this experience. Please share the bus #, station,  direction and time this occurred.",0,0,0
1831,2020-03-20 14:42:47+00:00,@reyreygriffs These signs went out to all garages simultaneously and should be appearing citywide as crews at each individual bus garage make their way through posting them in all of their share of our total 1800+ buses. There's no geographic priority at all.,0,5,1
1832,2020-03-19 12:39:10+00:00,"@CjTUNA5 No one should be smoking on any CTA property or vehicles, esp not staff. Smoking is prohibited, &amp; if this is something you saw pls share the time, bus #, station &amp; direction so we can report this to Customer Service &amp; Bus Ops. Further description of the activity would also help.",0,2,1
1833,2020-03-16 20:31:32+00:00,"@iAm_Cookies It's absolutely not. Buses leave the garage in good condition. Unfortunately, other people can make messes any time, no matter how recently a bus was cleaned. If you see someone making a mess, or you think the driver is unaware of one, please let them know so they can address.",0,4,1
1834,2020-03-16 12:01:14+00:00,"53 Pulaski bus riders: Due to a planned street closure for sewer work, 53 buses are currently rerouted via Pulaski, Addison, Kimball, Elston and back to Pulaski (both directions). Transfer between Blue Line and 53 buses at Addison instead of Irving: https://t.co/QA5CPb39LN",0,5,1
1835,2020-03-15 14:10:06+00:00,"53 Pulaski bus riders: Starting Monday, due to a planned street closure for sewer work, 53 buses will be rerouted via Pulaski, Addison, Kimball, Elston &amp; back to Pulaski (both directions). Transfer between Blue Line &amp; 53 buses at Addison instead of Irving: https://t.co/QA5CPb39LN",0,0,0
1836,2020-03-14 14:00:31+00:00,"53 Pulaski bus riders: Starting Monday, due to a planned street closure for sewer work, 53 buses will be rerouted via Pulaski, Addison, Kimball, Elston &amp; back to Pulaski (both directions). Transfer between Blue Line &amp; 53 buses at Addison instead of Irving: https://t.co/QA5CPb39LN",0,1,0
1837,2020-03-13 19:56:07+00:00,"@Nera_saymore Indeed; but, sadly, just because we've cleaned a bus before it goes out doesn't mean an inconsiderate person can't leave their trash behind while it's in service. Please let the bus operator know so they can address at the end of the trip.",0,1,0
1838,2020-03-13 19:56:06+00:00,"53 Pulaski bus riders: Starting Monday, due to a planned street closure for sewer work, 53 buses will be rerouted via Pulaski, Addison, Kimball, Elston &amp; back to Pulaski (both directions). Transfer between Blue Line &amp; 53 buses at Addison instead of Irving: https://t.co/QA5CPb39LN",0,1,3
1839,2020-03-13 19:55:05+00:00,"Planning your weekend? Know before you go: Work affects Blue, Green, Orange and Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,2,3
1840,2020-03-12 22:08:31+00:00,[Service Disruption] Loop-bound Pink Line trains are standing at Central Park due to a door problem. Use 21 Cermak Bus as alternative. Crews working to restore service. More: https://t.co/mOeQ9LUb8N,0,1,3
1841,2020-03-12 22:04:58+00:00,[Major Delays] Loop-bound Pink Line trains are standing at Central Park due to a door problem. Use 21 Cermak Bus as alternative. Crews working to restore service. More: https://t.co/mOeQ9LUb8N,1,1,0
1842,2020-03-12 22:02:06+00:00,[Significant Delays] Loop-bound Pink Line trains are standing at Central Park due to a door problem. Use 21 Cermak Bus as alternative. Crews working to restore service.,0,2,4
1843,2020-03-11 13:11:20+00:00,"@fleshdunce We ask that you don't eat on the train or bus. Given your choice of taquito, we sense a bit of distress, and hope you're okay. Next time, just try to be mindful of fellow riders and a well balanced breakfast. 🍎https://t.co/YPqGTsmivs",1,128,8
1844,2020-03-10 13:57:27+00:00,"@HeyItsGroose Hey Brian, we’d like to look into why this has been happening. Please share specifics on time, direction and your stop with us at https://t.co/oBpWShjKxn, so Bus Ops can address further. Sorry if it’s taken away from your trip.",0,0,0
1845,2020-03-07 02:07:27+00:00,[Service Disruption] Loop-bound Pink Line trains are standing at Kedzie due to a mechanical problem. Crews working to restore service. Use 21 Cermak bus as an alternative. More: https://t.co/uSiWTtK6jl,0,1,0
1846,2020-03-07 01:54:04+00:00,[Service Disruption] Orange Line service has been temp suspended between Roosevelt and 35th/Archer due to a medical emergency on the tracks. Shuttle bus Roosevelt to 35th/Archer. More: https://t.co/Rl8DzFLHBN,0,5,2
1847,2020-03-06 20:51:19+00:00,"Planning your weekend? Know before you go: Work affects Blue, Green, Orange and Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,3,3
1848,2020-03-04 14:31:29+00:00,"@GTH0MP If you're noticing a reoccurring problem with service, please share details with us at https://t.co/oBpWShjKxn, so we can have Customer Service and Bus Ops look into this particular route.",0,0,0
1849,2020-03-03 13:51:42+00:00,"@calliegcraig Hi, Callie. When paying a direct PAYG fare ($2.50 in most places, bus or train) you may see a temporary auth hold for $5. You’ll see your actual total fare later once your fare is computed and reconciled with your bank. https://t.co/OPAzEhiRJt",0,4,1
1850,2020-02-28 21:40:58+00:00,"Planning your weekend? Know before you go: Work affects Blue Line and Loop ‘L’ Brown, Green, Orange and Pink lines. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,3,3
1851,2020-02-27 12:56:48+00:00,"@mixielllie Crews have been working to get a shuttle bus operation in place, but it takes significant time to bring buses in from elsewhere or take them off other routes. We are working to restore service and/or provide alternatives as fast as can be done.",0,3,1
1852,2020-02-24 23:22:38+00:00,"@kharpersays These screens, in two places in the bus, maintain having very large text (at the top) for the standard next stop, stop requested and time info. The ""stop requested"" badge in the corner isn't meant to be ready every time, but something you learn to recognize as an added cue.",0,2,1
1853,2020-02-24 13:40:03+00:00,"@lordgrumpypants We're sure it's not a normal occurrence, but it's important your Bus Operator be able to see while driving. (Dry eyes are the worst) We regret if this took away from your commute, as that likely wasn't the intention.",0,5,1
1854,2020-02-24 13:32:20+00:00,"@DeeFresca We're sorry to hear this, Dee. If you're ever unsatisfied with the behavior of an Operator, we would appreciate details at https://t.co/oBpWShjKxn. Please include the bus # if possible, and Customer Service will be sure to look into this experience.",0,2,0
1855,2020-02-23 21:10:05+00:00,ICYMI: Grand Station is closed all weekend for station construction. A free bus shuttle will operate between the Grand and Chicago stations until Monday at 4am. Anticipate delays where trains are sharing a single track. See alert for more details: https://t.co/1nKWwEiNQN https://t.co/9EkyL9PeuA,1,2,1
1856,2020-02-23 14:10:08+00:00,Reminder: Grand Station is closed all weekend for station construction. A free bus shuttle will operate between the Grand and Chicago stations until Monday at 4am.  Anticipate delays where trains are sharing a single track. See alert for more details: https://t.co/1nKWwEiNQN https://t.co/Ziia0dUGlz,0,3,2
1857,2020-02-22 21:10:06+00:00,Don't Forget: Grand Station is closed all weekend for station construction. A free bus shuttle will operate between the Grand and Chicago stations until Monday at 4am. Anticipate delays where trains are sharing a single track. See alert for more details: https://t.co/1nKWwEiNQN https://t.co/jtwwi4VJmd,0,3,4
1858,2020-02-22 14:10:07+00:00,Grand Station is closed all weekend for station construction. A free bus shuttle will operate between the Grand and Chicago stations until Monday at 4am. Allow time between Clark/Lake and Damen where trains share a single track. See alert for more details: https://t.co/1nKWwEiNQN https://t.co/qNghGrV7Yg,0,3,3
1859,2020-02-21 21:07:07+00:00,Grand Station is closed from 10pm tonight thru the weekend for station construction. A free bus shuttle will operate between the Grand and Chicago stations until Monday at 4am. See alert for more details: https://t.co/1nKWwEiNQN https://t.co/xbKRPVz4Cp,0,1,2
1860,2020-02-21 21:05:40+00:00,"Planning your weekend? Know before you go: Work affects Blue, Red, and Brown Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,3,5
1861,2020-02-19 21:04:15+00:00,[Service Disruption] Green Line service has been temporarily suspended between Harlem and Ashland due to a sick customer. Shuttle bus Ashland to Harlem. More: https://t.co/8uOn4T6J8S,0,2,1
1862,2020-02-14 23:04:45+00:00,"@AashaaManitou @chownlife @therealbevin @RTA_Chicago If you look at neighborhood maps available in many stations, you'll notice they've got nearest stops identified with letters and a lookup table that shows which stop for each bus service at station. At Grand Blue Line, one needs only to spot stop A, for example, to find the NB 8. https://t.co/FlFu2truSl",2,8,1
1863,2020-02-14 21:08:23+00:00,"Planning your weekend? Know before you go: Work affects Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,1,4
1864,2020-02-13 20:41:17+00:00,[Service Disruption] Blue Line service running w/delays due to a sick customer at Rosemont; board all trains on the O'Hare-bound side at Rosemont. Shuttle bus Harlem to Rosemont. More: https://t.co/eMeB6qLPM5,0,2,5
1865,2020-02-13 14:36:45+00:00,"@brandi_w60 We've shared this feedback with Customer Service, and are sorry that you waited in the cold. We do want your morning to run smoothly, and will make sure Bus Ops receives this information.",0,0,0
1866,2020-02-11 15:05:33+00:00,"@emiliugh Hey, you'll need to follow the instructions on this page if it was lost: https://t.co/NFfs4ePzAB. You can also try calling the garage for this bus route: https://t.co/SoZEv2I1Q0",0,0,0
1867,2020-02-11 14:07:26+00:00,@g00sey_lucy We're sorry to see this; bus bunching is an extremely difficult challenge for big agencies like us to completely prevent/solve. Even smallest unpredictability can sometimes cause it on busy routes but we do a lot to prevent and mitigate it. Learn more at: https://t.co/OvnpL4g2mZ,0,0,0
1868,2020-02-11 13:56:47+00:00,"@JohnMichealMac We're happy to look into what's going on. If you'd like to provide more information at https://t.co/oBpWShjKxn, Customer Service will see to it that this info is shared with Bus Ops.",1,0,0
1869,2020-02-10 13:50:21+00:00,"@cmzalenski We understand where you're coming from, and are sorry to read this happened. If you'd like to provide more information at https://t.co/oBpWShjKxn, Customer Service will see to it that this info is shared with Bus Ops.",0,1,0
1870,2020-02-10 13:44:49+00:00,"@LaurieAEakes Hey Alice, sorry to read you were passed up. Please confirm the time and run #, station, and which direction the bus was headed.",0,1,0
1871,2020-02-09 00:13:02+00:00,[Service Disruption] Howard-bound Red Line trains standing at Addison due to a medical emergency on the tracks. Crews working to restore service. Shuttle bus avail Howard to Belmont More: https://t.co/VuloFM2Ydi,1,4,4
1872,2020-02-08 23:56:45+00:00,[Service Disruption] Red Line service has been temp suspended between Howard and Belmont due to a medical emergency on the tracks at Addison. Shuttle bus avail Howard to Belmont. More: https://t.co/7LUua3pdXv,0,5,6
1873,2020-02-08 23:15:38+00:00,[Service Disruption] Red Line service has been temporarily suspended between Howard and Belmont due to a medical emergency on the tracks. Shuttle bus avail Howard to Belmont. More: https://t.co/7LUua3pdXv,0,4,5
1874,2020-02-08 11:00:07+00:00,"[Planned Work w/Part Closure] Pink/Green Lines: Thru 2pm Sun, Bus Substitution Between Clinton and Loop Stations https://t.co/TLc8ozaOY9",0,2,1
1875,2020-02-07 22:02:10+00:00,"The Chicago Station will be closed all weekend, starting tonight starting at 10pm until 4am Monday. A free bus shuttle will operate between the Chicago and Grand stations. https://t.co/ksdAvi5JJ1 https://t.co/44gBuYYyEv",0,1,3
1876,2020-02-07 22:01:26+00:00,"Planning your weekend? Know before you go: Work affects Blue, Red, Green and Pink Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",2,1,4
1877,2020-02-07 18:00:28+00:00,"For Black History Month, we’re proud to salute “CTA Pioneers.” This is Mary Wallace, who, in 1974, became the first woman to drive a CTA bus. The Englewood native remained on the job for 33 years before retiring. https://t.co/xGMZztKGl9",1,41,11
1878,2020-02-06 17:49:48+00:00,@x_ajdin773_x We have reported the bus # you sent to be inspected.,0,0,0
1879,2020-02-06 14:41:45+00:00,"@TuxedoKirby A lot of factors play into the frequency of bus service. We do want Customer Service to fully hear your concern, and ask that you also share this feedback at https://t.co/oBpWShjKxn. We're sorry for the wait this morning.",0,0,0
1880,2020-01-31 21:14:50+00:00,"Planning your weekend? Know before you go: Work affects Blue, Brown, Green, Orange and Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",1,2,3
1881,2020-01-31 13:05:28+00:00,[Major Delays] Yellow Line trains are standing at Dempster-Skokie due to fire department activity; use the 97 Skokie bus for alternate service.,0,1,0
1882,2020-01-31 12:59:21+00:00,[Major Delays] Yellow Line trains are standing at Dempster-Skokie due to a report of a minor fire at track level; use the 97 Skokie bus for alternate service.,2,3,3
1883,2020-01-30 17:46:46+00:00,"@EJW913 We're happy to shed light on turnstile alerts. In general, we only use them for linecuts/ station bypasses, where the train will not stop at your station, or you may need to get off the train &amp; take a bus shuttle, i.e. severe events that could inconvenience riders. 1/3",0,0,0
1884,2020-01-30 15:37:42+00:00,"@ScribeSarah No worries, we understand. If you're able to grab the bus or run number in the future, please let us know.",0,0,0
1885,2020-01-30 14:45:32+00:00,"@AvrilReigns Thanks for your reply. We imagine this is frustrating, and will pass this on to Bus Ops to further address. Sorry for again this has been happening.",1,1,0
1886,2020-01-30 14:40:24+00:00,"@ScribeSarah We've shared these details with the Bus Controller for that route. If you have the bus # we can better pinpoint the time it was scheduled to arrive &amp; understand why this has been happening. Please provide the bus # if you have it, or share on your next trip if this happens again.",0,0,0
1887,2020-01-30 14:28:39+00:00,"@AvrilReigns We're sorry you've been having issues with this route. This is something we'd like to look into and share with Bus Ops. Can you confirm the station, run, direction and time it is arriving?",0,0,0
1888,2020-01-30 14:24:02+00:00,@ScribeSarah Thanks for letting us know. Can you confirm what run this is happening on and in which direction? We'll be sure to make Bus Ops aware.,0,0,0
1889,2020-01-29 17:38:30+00:00,"@datamygdala We're sorry to hear this. Can you tell us the bus #? We can pass on, or you can send full details like times/dates, stops, etc., via https://t.co/oBpWShjKxn.",0,1,0
1890,2020-01-28 23:37:54+00:00,"Trains continue to stand while we work with local authorities to be able to safely resume service. Please consider alternate routes, such as other rail lines to cross-town bus routes that might serve our trip. https://t.co/uGvmlqDjnC",3,7,8
1891,2020-01-27 22:22:28+00:00,"@sosa_drose Not at this time, however we do suggest taking an alternate route. We're happy to suggest a bus route depending on your location and where you're headed.",1,2,2
1892,2020-01-26 16:16:03+00:00,[Significant Delays] Update: Howard-bound Yellow Line trains are standing at Dempster-Skokie due to a sick customer. Consider 97 Skokie bus as alt. Crews working to restore service. More: https://t.co/9c3TOHCON7,0,1,0
1893,2020-01-26 16:10:57+00:00,[Minor Delays] Howard-bound Yellow Line trains are standing at Dempster-Skokie due to a police activity. Consider 97 Skokie bus as alt. Crews working to restore service.,0,1,0
1894,2020-01-24 21:32:27+00:00,"Grand Station will be closed all weekend, starting tonight starting at 10pm until 4am Monday. A free bus shuttle will operate between the Grand and Chicago stations. https://t.co/OryWvqtuXp https://t.co/PKTRgwGZPK",1,0,0
1895,2020-01-24 21:30:05+00:00,"Planning your weekend? Know before you go: Work affects Blue and Red Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,3,4
1896,2020-01-21 14:05:53+00:00,@katesekulich We're sorry to see this; bus bunching is an extremely difficult challenge for big agencies like us to completely prevent/solve. Even smallest unpredictability can sometimes cause it on busy routes but we do a lot to prevent and mitigate it. Learn more at: https://t.co/OvnpL4g2mZ,0,0,0
1897,2020-01-18 00:27:38+00:00,"@rhlederer Thanks for letting us know, we’ll pass this on. Did you tell the bus operator to make sure they’re aware? (This is always better than reporting via Twitter as we can’t catch every tweet and do not monitor this feed at all times.)",0,9,2
1898,2020-01-17 21:53:03+00:00,"Planning your weekend? Know before you go: Work affects Blue Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,4,3
1899,2020-01-17 15:37:22+00:00,@MatthewDurst *sorry meant to to say bus route.,0,0,0
1900,2020-01-17 15:36:57+00:00,"@MatthewDurst Thanks, the driver should have reported this, however we'll also make sure Bus Ops is aware. Can you confirm when you traveled and the direction/ bus #?",0,0,0
1901,2020-01-14 15:40:14+00:00,"@WoodlawnWonder Thanks for helping us better understand. We'll follow up with Bus Ops regarding this feedback, and ask that you let us know if this occurs again.",0,1,0
1902,2020-01-14 15:18:46+00:00,"@mckensiebarnes Hey Kensie, thanks for bringing this to our attention, and sorry it's caused a problem during your commute. Can you share the run # you were expecting to arrive and you stop/direction? We'd like to make sure Bus Ops is aware of any issue with this route.",0,3,1
1903,2020-01-14 14:22:52+00:00,"@WoodlawnWonder Hi, the #6 goes down Hyde Park Boulevard and #171 does for a stretch. We looked into the bus you mentioned, and it appears they followed the correct routing. Can you help us better understand what's normally experienced so we can look into this further?",0,0,0
1904,2020-01-14 03:56:48+00:00,[Service Disruption] Pink Line service has been temporarily suspended between 54th/Cermak and Central Park due to an obstruction. Shuttle bus service is available. More: https://t.co/eWkZcEs9AF,1,2,1
1905,2020-01-12 00:46:53+00:00,[Service Disruption] Pink Line service has been temp suspended btwn 54th/Cermak and Pulaski due to police activity. Consider 21 Cermak bus as alt. Bus Shuttle Pulaski to 54th/Cermak More: https://t.co/gTivMV81IA,0,1,4
1906,2020-01-12 00:13:52+00:00,[Service Disruption] Pink Line service has been temporarily suspended between 54th/Cermak and Pulaski due to police activity. Consider 21 Cermak bus as alternative. More: https://t.co/gTivMV81IA,1,2,1
1907,2020-01-10 21:36:44+00:00,"Planning your weekend? Know before you go: Work affects Blue Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,2,2
1908,2020-01-08 00:44:12+00:00,[Service Disruption] Red Line subway trains rerouted to the elevated lines btwn Fullerton and Cermak-Chinatown due to police activity at Grand. Bus Shuttle Fullerton to State/Lake More: https://t.co/99UGBbacoI,3,6,8
1909,2020-01-06 16:51:34+00:00,[Service Disruption] Red Line trains are rerouted to the elevated lines between Fullerton and Cermak-Chinatown due to police activity; bus shuttle between Fullerton &amp; State/Lake. More: https://t.co/zXxG17evUn,0,3,5
1910,2020-01-03 20:53:17+00:00,[Service Disruption] Howard-bnd Red Line subway trains are rerouted to the elev tracks btwn Cermak and Fullerton due to a mech prob at Roosevelt. Shuttle bus Fullerton to State/Lake More: https://t.co/IqYz12afwl,1,2,2
1911,2020-01-03 20:41:26+00:00,"Planning your weekend? Know before you go: Work affects Blue and Orange lines. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,3,2
1912,2020-01-03 15:37:22+00:00,@seaninwindycity Don't get down on yourself. There's always another bus just around the corner. We're sure things will look up.,0,3,1
1913,2020-01-02 01:38:01+00:00,[Service Suspended] Service on the Yellow Line has been temp suspended due to medical emergency on the tracks. Use 97 Skokie bus as alt. Shuttle Bus avail Howard to Skokie-Dempster More: https://t.co/U0hFqkyrLd,1,2,2
1914,2020-01-02 01:16:10+00:00,[Service Suspended] Service on the Yellow Line has been temp suspended due to medical emergency on the tracks. Use 97 Skokie bus as alt. Bus Shuttle avail Howard to Skokie-Dempster More: https://t.co/U0hFqkyrLd,1,3,1
1915,2020-01-01 14:01:16+00:00,Today bus and rail service will operate on a Sunday/Holiday schedule. Happy New Year! https://t.co/4Y6yiMgjSk,0,6,1
1916,2020-01-01 00:00:42+00:00,Reminder: Tomorrow bus and rail service will operate on a Sunday/Holiday schedule: https://t.co/4Y6yiMgjSk,0,7,5
1917,2019-12-31 21:52:16+00:00,"@MillerLite Planning your night out? Learn about added service/capacity, bus reroutes and more at our Planned Weekday Service Changes page: https://t.co/ebaCCUMMUz",0,1,1
1918,2019-12-31 17:30:32+00:00,Don't Forget: Tomorrow bus and rail service will operate on a Sunday/Holiday schedule: https://t.co/4Y6yiMgjSk,0,6,1
1919,2019-12-31 16:30:02+00:00,"@ashleysledgie This is sometimes necessary to stay right on time per schedule and what you'd see in trip planners, and avoid creating gaps in service from a bus getting ahead and it being a long wait for the next bus as that can create bunching and long waits: https://t.co/IJBYXIozCN",0,1,0
1920,2019-12-27 21:47:31+00:00,"Planning your weekend? Know before you go: Work affects Blue Line. To prepare, please see details regarding ALL work on rail and multiple bus reroutes here: https://t.co/Wsn7yvLjyl",0,1,4
1921,2019-12-27 20:39:37+00:00,"@MerchedxMuney This is false, however, you do need a Student Ventra Card to be able to pay the Student Fare. Can you tell us the bus number or operator's badge # so we can make sure they're informed? More: https://t.co/C61VFZ9E3M",0,0,0
1922,2019-12-26 14:24:17+00:00,"@KanersEnforcer Thanks for sharing. We'd appreciate more details on your experience, and ask that you share full details (route, time, direction, bus #) with us at https://t.co/oBpWShjKxn, so that Customer Service is aware.",0,0,0
1923,2019-12-26 14:24:00+00:00,"@iamericachin We'd appreciate more details on your experience, and ask that you share full details (route, time, direction, bus #) with us at https://t.co/oBpWShjKxn, so that Customer Service is aware.",0,0,0
1924,2019-12-25 21:00:37+00:00,ICYMI: Today bus and rail service operate on a Sunday/Holiday schedule: https://t.co/27NeZJdKUx,0,1,0
1925,2019-12-25 00:00:11+00:00,"Thanks 🎅Santa for visiting Chicago this month and to our CTA riders for bringing joy to our @Allstate CTA Holiday Train and Bus. We're wishing you a great holiday season. Happy riding to all, and to all a good night! https://t.co/xaZo4JeXSP",0,75,9
1926,2019-12-24 22:30:15+00:00,Reminder: Tomorrow bus and rail service will operate on a Sunday/Holiday schedule: https://t.co/27NeZJdKUx,1,4,5
1927,2019-12-24 17:30:26+00:00,Don't forget: Tomorrow bus and rail service will operate on a Sunday/Holiday schedule: https://t.co/27NeZJdKUx,0,4,3
1928,2019-12-23 23:55:31+00:00,"[Minor Delays, Station(s) Bypassed] Brown Line trains are running, but not stopping at Paulina due to fire department activity. Shuttle bus available between Southport and Addison.",0,3,6
1929,2019-12-21 08:00:02+00:00,"[Planned Work] Green Line: Now thru 4am Mon, Bus Substitution Between Roosevelt and 35th-Bronzeville-IIT Stations https://t.co/1u9YA9MERj",0,1,0
